,0,1,2,3
0,0.0,0.0,0.0,1.5
1,0.1,0.007141682182010247,0.1389346128735025,1.2658257156011736
2,0.2,0.026880716037264173,0.2507352413642295,0.9588475654085202
3,0.3,0.05615631448608688,0.32863332428135533,0.5898292113640172
4,0.4,0.09128976453896298,0.36708817698773405,0.1724946088654019
5,0.5,0.12812126554600722,0.36206000989820974,-0.2769521010681999
6,0.6,0.1621714776718089,0.3112292910849944,-0.7404162534023536
7,0.7,0.18882190255384473,0.21415257383022357,-1.1985896566945735
8,0.8,0.20350734783408964,0.0723473244286153,-1.6316890128307289
9,0.9,0.20191311527592884,-0.1106989799773977,-2.0202271627849266
10,1.0,0.18016922522157505,-0.32959726653860033,-2.345787004819948
11,1.1,0.13503396372822574,-0.577201534061736,-2.5917675651111853
12,1.2,0.06405931649260117,-0.8448254919771817,-2.7440725443603697
13,1.3,-0.0342685727781982,-1.1225240142754422,-2.7917136884008102
14,1.4,-0.16041993274704724,-1.3994296342576995,-2.727304459869453
15,1.5,-0.3137478032253116,-1.6641320517269924,-2.547423601436771
16,1.6,-0.4924540050405162,-1.9050868240835963,-2.252833119189888
17,1.7,-0.6935968125427577,-2.111038139759655,-1.8485407848432123
18,1.8,-0.9131409504909876,-2.271439879001064,-1.3437032393459327
19,1.9,-1.1460489482272518,-2.376859082914405,-0.7513719432011532
20,2.0,-1.3864113176140753,-2.4193464827278723,-0.08809031794423094
21,2.1,-1.6276115379677685,-2.392759868931292,0.6266437815955552
22,2.2,-1.8625204889290532,-2.293027762395578,1.3710308620923275
23,2.3,-2.083713823323488,-2.1183430228556235,2.1217139294802916
24,2.4,-2.2837048616474727,-1.8692786109927373,2.854586443168833
25,2.5,-2.455184953775705,-1.548820609350246,3.5456340201897123
26,2.6,-2.5912629171385566,-1.1623166928013489,4.171778446139343
27,2.7,-2.685695137682851,-0.7173414017653346,4.711692391800215
28,2.8,-2.7330982119807183,-0.2234826882095774,5.146554302166483
29,2.9,-2.7291366052444945,0.3079428452436489,5.460715177118264
30,3.0,-2.6706786782893075,0.8642359235174898,5.642252312333062
31,3.1,-2.555915563275161,1.431709420212583,5.683389384097033
32,3.2,-2.3844387003476815,1.9961178353970355,5.58076737333666
33,3.3,-2.1572733341322854,2.5431059746341336,5.33555653193274
34,3.4,-1.876866853530139,3.0586606960055853,4.953405674291519
35,3.5,-1.5470324798162103,3.529549530767311,4.444231290779472
36,3.6,-1.1728504047172363,3.9437305400519955,3.821855083430215
37,3.7,-0.7605299911124185,4.29071892169695,3.1035042793056506
38,3.8,-0.31723801689049413,4.561897581539996,2.3091942580511144
39,3.9,0.14910088432906432,4.75076106467879,1.461017435450857
40,4.0,0.6300244973551206,4.853084817794429,0.5823658029903351
41,4.1,1.1167662647573393,4.867014621977391,-0.3028830989537834
42,4.2,1.600493377010832,4.793074083598698,-1.1711857902531109
43,4.3,2.0725415432616376,4.6340911789176165,-2.00012706737005
44,4.4,2.5246385254299417,4.395047894572766,-2.7691590720166714
45,4.5,2.94910906785558,4.082859871937882,-3.4602578368464956
46,4.6,3.339054677043112,3.70609553712135,-4.058473374079754
47,4.7,3.6885027669865247,3.2746463806467676,-4.552353736063957
48,4.8,3.992520941562477,2.7993617579003955,-4.934228585852266
49,4.9,4.2472935856567435,2.2916627487198227,-5.200343465773592
50,5.0,4.450159424721243,1.7631501991166003,-5.35084191647403
51,5.1,4.599610228903026,1.225222050461383,-5.38959863983665
52,5.2,4.695252322533643,0.6887144459246944,-5.323912775850132
53,5.3,4.737733954046322,0.16357991876422617,-5.1640758423108615
54,5.4,4.72864283069259,-0.34138573700129304,-4.922833750024837
55,5.5,4.670379178282491,-0.8187584645385255,-4.614766362785587
56,5.6,4.566010508140432,-1.2626358718246782,-4.255611161378906
57,5.7,4.41911483075309,-1.668717915531873,-3.861559573743453
58,5.8,4.233619328221999,-2.0343170758190205,-3.4485553724998557
59,5.9,4.0136414772557565,-2.358299689019744,-3.0316241864269102
60,6.0,3.7633393045763794,-2.6409629429563295,-2.6242616421051195
61,6.1,3.4867768725205623,-2.8838546680518293,-2.237905011000446
62,6.2,3.1878102606070926,-3.089545370622453,-1.8815095953455663
63,6.3,2.8699982652106044,-3.2613638597859613,-1.5612465929639874
64,6.4,2.536540829007679,-3.4031092401191847,-1.2803340203652094
65,6.5,2.1902468859763697,-3.5187529221063216,-1.0390066553370658
66,6.6,1.8335319224244924,-3.612144607121665,-0.8346251133723865
67,6.7,1.4684441680657747,-3.6867359221465597,-0.6619183340916814
68,6.8,1.0967170017397951,-3.7453345243950196,-0.5133481613323677
69,6.9,0.7198439397167109,-3.7899001035531352,-0.37957958070022313
70,7.0,0.3391715216660507,-3.8213918372710185,-0.2500357389093416
71,7.1,-0.04399543545577017,-3.8396745811998283,-0.11351329048251671
72,7.2,-0.42828234646628993,-3.843488491907656,0.04116895506294671
73,7.3,-0.8121335926155131,-3.830483995677427,0.22451657352713006
74,7.4,-1.1937079923734866,-3.797321143020009,0.4457300313445358
75,7.5,-1.570787279975919,-3.7398295459351574,0.712127038323739
76,7.6,-1.9407033465918249,-3.6532223996422317,1.0286425852479504
77,7.7,-2.3002892247315883,-3.5323556539912957,1.3974293900172194
78,7.8,-2.6458577958213554,-3.3720213230593536,1.817577417743002
79,7.9,-2.9732110141771564,-3.1672622911576456,2.2849662998907627
80,8.0,-3.277681116160418,-2.9136948583533733,2.7922590493856294
81,8.1,-3.5542038751849763,-2.6078247166874386,3.3290396706832075
82,8.2,-3.7974225292583443,-2.247342084942414,3.882091329528277
83,8.3,-4.001819607019537,-1.8313823567648715,4.435805915740163
84,8.4,-4.16187256889906,-1.3607398120342555,4.972710339456486
85,8.5,-4.2722280168167694,-0.8380236594781507,5.474089969301062
86,8.6,-4.327888257902241,-0.26774785332669304,5.920685450344744
87,8.7,-4.324403276633544,0.34365132665865517,6.293435900848349
88,8.8,-4.258060707821135,0.9878731243301225,6.574239313031651
89,8.9,-4.126066231675161,1.6548857997695228,6.746699965610687
90,9.0,-3.9267069419240843,2.333132959560331,6.796832839690896
91,9.1,-3.659490666764065,3.0098069773271754,6.713696412033016
92,9.2,-3.3252549365298147,3.6711810118402703,6.489927730139801
93,9.3,-2.9262402661651494,4.302988691276015,6.122157255593489
94,9.4,-2.4661236191310483,4.890838498684968,5.6112854570737705
95,9.5,-1.9500092975171972,5.420648348167284,4.9626083673501045
96,9.6,-1.3843760086623682,5.879084847452949,4.185785084424848
97,9.7,-0.7769804340700409,6.253991342653909,3.2946462694819525
98,9.8,-0.13671921130349352,6.534789053672018,2.3068488343483082
99,9.9,0.526547227338875,6.712836428747199,1.2433879766710734
100,10.0,1.2022040936899314,6.781733244583542,0.12798327633125817
101,10.1,1.8791188391751636,6.737557902221917,-1.0136395079986518
102,10.2,2.5458977463529116,6.579028745346769,-2.154545202926055
103,10.3,3.1911545730143978,6.307582966078003,-3.2674356933233595
104,10.4,3.8037828099091446,5.927369658180911,-4.325515251759446
105,10.5,4.37322292527415,5.445156713467492,-5.303343063002163
106,10.6,4.88971609704749,4.870154412721192,-6.177641698262944
107,10.7,5.34453637279103,4.2137616156160735,-6.928031919633918
108,10.8,5.730193931727497,3.489243286605414,-7.537666967711301
109,10.9,6.040603125279336,2.7113505959966253,-7.993743296474452
110,11.0,6.271210204094524,1.8958969106974493,-8.287869419882492
111,11.1,6.419077053907979,1.0593045574314122,-8.416279940070806
112,11.2,6.482918805839532,0.2181382424807894,-8.379887725418113
113,11.3,6.463094800080176,-0.6113585916267001,-8.184173366684524
114,11.4,6.361554003970259,-1.4137084147342454,-7.83891721927405
115,11.5,6.18173755463042,-2.174610036751493,-7.357785297217
116,11.6,5.928442553188082,-2.88130099459341,-6.757785786449651
117,11.7,5.607652527409077,-3.5228600032770045,-6.058617776365007
118,11.8,5.226341054039134,-4.090439942474624,-5.281937781132162
119,11.9,4.792255851787038,-4.577424563935354,-4.450572581830235
120,12.0,4.3136911911400455,-4.979505059681381,-3.587708753184415
121,12.1,3.7992566998229718,-5.294675709242198,-2.71608987554902
122,12.2,3.2576505663448168,-5.5231509053347425,-1.8572518521314638
123,12.3,2.6974447645050854,-5.667208820512493,-1.03082497993583
124,12.4,2.126889256609579,-5.730969706611491,-0.2539285343286328
125,12.5,1.5537412112595257,-5.720119208157923,0.45932026052807196
126,12.6,0.985124131673427,-5.641589027928386,1.0981657324512022
127,12.7,0.42742047971182595,-5.503208732685183,1.6554299707268223
128,12.8,-0.11380004727499526,-5.313343375258874,2.127579797306793
129,12.9,-0.6338159170075174,-5.08053190365825,2.514644570291696
130,13.0,-1.128753657154168,-4.813141020546339,2.819990869447029
131,13.1,-1.5955544878449828,-4.519048263054874,3.04996581572771
132,13.2,-2.0319112444543745,-4.2053666326975225,3.213425975072224
133,13.3,-2.4361802836897692,-3.8782211790077112,3.321173284628522
134,13.4,-2.8072739927878763,-3.542585608663546,3.3853230394165013
135,13.5,-3.144540198866437,-3.202184350492428,3.418631547378732
136,13.6,-3.4476351775909464,-2.8594626642447443,3.433812500447397
137,13.7,-3.7163970729422537,-2.5156244535543797,3.4428713637167725
138,13.8,-3.9507263604737264,-2.1707345503537816,3.4564861467001418
139,13.9,-4.150479524373038,-1.8238794968109846,3.483460830447534
140,14.0,-4.315381394723259,-1.4733783728546552,3.530274568666168
141,14.1,-4.444960637038962,-1.1170331029637934,3.60074568925683
142,14.2,-4.538511742213364,-0.7524060106767408,3.6958246616651538
143,14.3,-4.595085579897024,-0.37711124049430755,3.8135247627271904
144,14.4,-4.613509206180201,0.010893919181655276,3.948993389684409
145,14.5,-4.592434214913736,0.4130317782346343,4.094721068178256
146,14.6,-4.530411549885874,0.829854432142055,4.240879424336982
147,14.7,-4.425989409966268,1.2608336262760549,4.375773967592754
148,14.8,-4.277829735274285,1.7042008657397778,4.486392684316669
149,14.9,-4.084837807727987,2.156846228403902,4.559027368278326
150,15.0,-3.846298774585109,2.6142818661884553,4.5799414778358285
151,15.1,-3.562014440051998,3.0706734458022207,4.536056239480318
152,15.2,-3.2324334883426844,3.518939896313847,4.415625797935559
153,15.3,-2.8587684108795717,3.950918914506664,4.2088724832637165
154,15.4,-2.4430928079447503,4.35759284888175,3.9085547163788146
155,15.5,-1.9884134065542725,4.7293669550587625,3.510442649590027
156,15.6,-1.498712055969613,5.056389696888845,3.013680236641134
157,15.7,-0.9789540942219775,5.32890285428194,2.4210169043613585
158,15.8,-0.435060778678654,5.537607769895532,1.7388971771944168
159,15.9,0.12615511059245843,5.674033182453637,0.9774022798565879
160,16.0,0.6970899106538869,5.730889792838307,0.15004368539765478
161,16.1,1.2694838991669632,5.702397005184973,-0.7265854518587811
162,16.2,1.8345868256073175,5.584568170037349,-1.6332892760609048
163,16.3,2.3833493746612984,5.375442097575814,-2.5488615975327877
164,16.4,2.9066346562610312,5.075250551069474,-3.450769956245139
165,16.5,3.395442902956728,4.686513798868346,-4.315905864561519
166,16.6,3.8411418958961603,4.214059005077029,-5.121372886600195
167,16.7,4.235695263748062,3.6649591686008027,-5.845282498895538
168,16.8,4.571880721535699,3.0483933622367854,-6.467527149053613
169,16.9,4.843490543798623,2.3754320578274384,-6.970500609827683
170,17.0,5.045507091987575,1.6587542301316853,-7.339737591439156
171,17.1,5.174247020925025,0.9123055957107992,-7.564447553797459
172,17.2,5.227468843840463,0.1509096578570055,-7.637921636899987
173,17.3,5.204439800278838,-0.610154897903505,-7.557796446666943
174,17.4,5.105959398050925,-1.355595555954724,-7.326163905669407
175,17.5,4.934338534803879,-2.070550382356786,-6.949522288360705
176,17.6,4.693334687831899,-2.7410196252202845,-6.43856967562254
177,17.7,4.388045231470686,-3.3542690614179302,-5.8078471424242375
178,17.8,4.024762439235898,-3.8991906721616987,-5.075244795124559
179,17.9,3.6107950949396495,-4.366607811611403,-4.261389072145903
180,18.0,3.154262820553265,-4.749514109932518,-3.3889343040292528
181,18.1,2.663870182907792,-5.043237844268748,-2.4817852150590567
182,18.2,2.1486683296962306,-5.245526320719005,-1.5642796929750749
183,18.3,1.6178123013072532,-5.356547827833593,-0.6603626512344984
184,18.4,1.0803222538493746,-5.378811829384069,0.20721789929221102
185,18.5,0.544856607402434,-5.317011139689984,1.0176623768140942
186,18.6,0.01950461127422365,-5.17779274835224,1.7527906655530583
187,18.7,-0.4883949841794276,-4.96946661863333,2.397607776579761
188,18.8,-0.9724035098868457,-4.70166407128619,2.940743416835187
189,18.9,-1.4270958320193,-4.384959194377134,3.3747497257082877
190,19.0,-1.8481347087078073,-4.030468018771235,3.696247020741153
191,19.1,-2.232304595567849,-3.6494409186306838,3.905913362230006
192,19.2,-2.577505002777369,-3.252863809645341,4.008319864385059
193,19.3,-2.8827050439493522,-2.851083221896051,4.011619706225084
194,19.4,-3.147862275280786,-2.453469240467585,3.927104490268964
195,19.5,-3.373810245684081,-2.0681286796383045,3.768646736406682
196,19.6,-3.5621203135914303,-1.7016787515898524,3.5520516793897454
197,19.7,-3.7149441902006877,-1.3590889928322993,3.294344988763715
198,19.8,-3.834844307712464,-1.0435964210938984,3.01302541449823
199,19.9,-3.9246194608256078,-0.7566959238865991,2.7253125872646002
200,20.0,-3.9871332181940584,-0.4982048459291101,2.447420222642422
201,20.1,-4.025152347497855,-0.2663977669594567,2.1938837948709695
202,20.2,-4.041201955040339,-0.05820466252872125,1.976969407367752
203,20.3,-4.037443231656636,0.1305368707801448,1.8061871893086932
204,20.4,-4.01557865506988,0.3047867682003711,1.6879282273891354
205,20.5,-3.976788267717714,0.46997812310387627,1.6252389733584345
206,20.6,-3.921699279007411,0.6316774992287806,1.617741454593643
207,20.7,-3.850389787888609,0.7952446790033689,1.6617016819246238
208,20.8,-3.76242594469002,0.9655065364995337,1.7502426337612347
209,20.9,-3.6569304303008354,1.1464590663085827,1.8736923389783937
210,21.0,-3.532678784359159,1.3410103744680402,2.0200521171237074
211,21.1,-3.3882189165949965,1.5507756948329412,2.1755651815830954
212,21.2,-3.2220081352314507,1.7759333049983237,2.325361763057992
213,21.3,-3.032561263722647,2.015147668873635,2.45415382846222
214,21.4,-2.8186029228204137,2.2655633313675136,2.546950476809959
215,21.5,-2.5792168488830667,2.5228701475667332,2.5897642679110184
216,21.6,-2.3139852096993003,2.781437463078705,2.5702791140466106
217,21.7,-2.023111262167652,3.034511993480623,2.478451923591881
218,21.8,-1.7075193564120792,3.2744714947584255,2.3070228657268905
219,21.9,-1.3689272016152725,3.4931239803275087,2.051912819049824
220,22.0,-1.0098864332007864,3.682040317949306,1.7124911256690776
221,22.1,-0.6337888135582581,3.8329066092130186,1.2917020132189678
222,22.2,-0.24483680705002148,3.937881873131768,0.7960437599719878
223,22.3,0.15202126237341723,3.9899462596578905,0.23540063370051356
224,22.4,0.5511897953424003,3.983225320929111,-0.37726640563526703
225,22.5,0.946555159840214,3.9132767562230817,-1.0263585249001126
226,22.6,1.3316412185784325,3.777327485822823,-1.69419038423983
227,22.7,1.699785645335023,3.5744508420762755,-2.3616324925764767
228,22.8,2.0443306278393654,3.3056760158463074,-3.008819269264884
229,22.9,2.358820899997831,2.974024569527652,-3.6158948139242106
230,23.0,2.6372016705074985,2.5844717170925056,-4.163766790080788
231,23.1,2.8740089341136397,2.143833061724193,-4.634838415277552
232,23.2,3.0645448700440365,1.6605804528997747,-5.013689338099578
233,23.3,3.2050315416476,1.1445934583427877,-5.2876781405217255
234,23.4,3.2927368924612836,0.6068555285598303,-5.44744225471567
235,23.5,3.3260680564218084,0.059106159129223235,-5.487275105877336
236,23.6,3.304628223636761,-0.48653786094471196,-5.405365126799364
237,23.7,3.2292346798524076,-1.0179777594546489,-5.203886743373753
238,23.8,3.1018971131501916,-1.5235295947302427,-4.888939285705516
239,23.9,2.925756797110509,-1.992307414101501,-4.470335803637468
240,24.0,2.704988755660736,-2.4145780953954596,-3.96124971797795
241,24.1,2.4446704317482566,-2.782074288615645,-3.3777328820842207
242,24.2,2.1506216636032027,-3.0882534932119903,-2.7381237374065077
243,24.3,1.829221867760917,-3.328493400169458,-2.062368617082563
244,24.4,1.487211193641988,-3.500216114669196,-1.371282708996166
245,24.5,1.1314830158806042,-3.602936655744593,-0.6857795955250752
246,24.6,0.7688754437724941,-3.6382340938231095,-0.026099545027582494
247,24.7,0.40596953964608623,-3.6096467175845577,0.5889332107936407
248,24.8,0.04890164905637434,-3.522495597753652,1.142595122130096
249,24.9,-0.29680333315105806,-3.383643718959882,1.620863096787596
250,25.0,-0.6263717827404083,-3.201200370143348,2.012905979395525
251,25.1,-0.9358893531573458,-2.9841826189315617,2.311448604410695
252,25.2,-1.2223735410114516,-2.7421473609961637,2.5129943519354665
253,25.3,-1.4838085914825092,-2.4848085653143785,2.6178977543490576
254,25.4,-1.7191420196757163,-2.221654885507539,2.6302846574569863
255,25.5,-1.9282435433422669,-1.9615827541130662,2.557823495273312
256,25.6,-2.111828706300028,-1.7125594228560543,2.4113571516021044
257,25.7,-2.271350861390613,-1.481329183718909,2.204410418778502
258,25.8,-2.4088664217065205,-1.2731742517380293,1.9525930037202222
259,25.9,-2.5268793298818513,-1.0917395807982164,1.6729221770206444
260,26.0,-2.628171496144806,-0.9389283062232705,1.3830923469666194
261,26.1,-2.71562648482444,-0.8148716653118369,1.1007209400495372
262,26.2,-2.7920539651612404,-0.7179742523546981,0.8426008989584088
263,26.3,-2.860022376327974,-0.645032437377646,0.6239898309979017
264,26.4,-2.9217068912952655,-0.5914208384876172,0.4579643652370424
265,26.5,-2.978759114273024,-0.551339003381961,0.35486566399781894
266,26.6,-3.032204037964256,-0.5181080352877141,0.32185838740074457
267,26.7,-3.0823686561296335,-0.48450488881785314,0.3626208736559957
268,26.8,-3.1288453191888337,-0.4431205421212495,0.4771790531145683
269,26.9,-3.1704914880503217,-0.3867272838928222,0.6618908695028178
270,27.0,-3.20546604131966,-0.3086399759879169,0.9095819659185638
271,27.1,-3.231300783445773,-0.20305637975208096,1.2098273455561586
272,27.2,-3.24500434649965,-0.06536245784234684,1.5493678785305338
273,27.3,-3.243194334332315,0.10761004935504617,1.9126451290658841
274,27.4,-3.2222523786198276,0.31738457769173545,2.2824332366264835
275,27.5,-3.178495809021588,0.5637076994243838,2.64054268910229
276,27.6,-3.1083589231791975,0.8444898955683666,2.968567931089714
277,27.7,-3.008576405420782,1.1558220420935899,3.2486489709866206
278,27.8,-2.876361303543884,1.4920674882924028,3.464216557995332
279,27.9,-2.709570136835188,1.8460265835851486,3.6006911179142005
280,28.0,-2.506848169389964,2.2091676084443748,3.646107440336326
281,28.1,-2.2677486228407675,2.5719154014105707,3.591640027899889
282,28.2,-1.9928205927102862,2.9239866533221055,3.432007934546922
283,28.3,-1.683661633734372,3.254758954239658,3.165742678616504
284,28.4,-1.3429323442277565,3.553659303154234,2.795308228783149
285,28.5,-0.9743317539448355,3.81055698018048,2.3270679111289514
286,28.6,-0.5825338456129308,4.016145467838659,1.7710991413808965
287,28.7,-0.17308705702952865,4.162298500755541,1.1408629067869942
288,28.8,0.24771994168619,4.2423863061184965,0.452740667926963
289,28.9,0.6730215796809269,4.251539631488817,-0.27454340638312164
290,29.0,1.0955620669080677,4.186851181207054,-1.020592426297399
291,29.1,1.5078987475594445,4.047506517218495,-1.7640729049644384
292,29.2,1.9026147881365505,3.8348392280551304,-2.483488329102694
293,29.3,2.2725334896710354,3.5523081218589967,-3.157960019540247
294,29.4,2.6109264409311344,3.2053972385764617,-3.767984855229755
295,29.5,2.911707960033486,2.8014424822443185,-4.296140370882758
296,29.6,3.169608796383958,2.349391527472098,-4.727709843611487
297,29.7,3.3803228623147454,1.859506241785152,-5.051203173382769
298,29.8,3.5406218023806106,1.3430190850505552,-5.258753508099302
299,29.9,3.648433446703095,0.8117567110924613,-5.3463745011108506
300,30.0,3.7028815838026716,0.2777452353390455,-5.314068619873849
301,30.1,3.704285972910467,-0.2471877025936382,-5.165782828709375
302,30.2,3.654123036957863,-0.7517988867318767,-4.909214010779313
303,30.3,3.554949175083554,-1.22578882367644,-4.55547243375534
304,30.4,3.4102900483778082,-1.660120847558885,-4.118617163667341
305,30.5,3.2245004688889245,-2.0472881338462376,-3.615082369213688
306,30.6,3.002600609436846,-2.3815188399267604,-3.0630177340632443
307,30.7,2.750095107903072,-2.658912087694364,-2.481569537567061
308,30.8,2.4727822310763834,-2.8775002826131026,-1.8901312423051528
309,30.9,2.1765605671256365,-3.0372362136275686,-1.3075935500620712
310,31.0,1.8672407211489805,-3.139906380720359,-0.7516238123374221
311,31.1,1.5503691957647916,-3.1889749318401703,-0.23800341141607895
312,31.2,1.2310710610210112,-3.1893653410704244,0.21995068488884972
313,31.3,0.9139171790540712,-3.147189415498332,0.6118574500572604
314,31.4,0.6028206833934272,-3.06943528136294,0.9306180271545467
315,31.5,0.30096616408302923,-2.963627588565942,1.1726233742067318
316,31.6,0.010773628662957224,-2.8374742234291164,1.3378156645627608
317,31.7,-0.2661021484426488,-2.698514291151714,1.4296017035911557
318,31.8,-0.5287377504154073,-2.5537820034555136,1.4546226102253281
319,31.9,-0.7768750111865281,-2.409500389047743,1.422389822834112
320,32.0,-1.01082630425028,-2.2708174641441836,1.3448028908012761
321,32.1,-1.231356032311148,-2.141595709279343,1.2355692895827528
322,32.2,-1.4395440993825155,-2.024263469354236,1.1095504564286367
323,32.3,-1.6366378822524084,-1.9197343162711444,0.9820612276449356
324,32.4,-1.8238996826367704,-1.8273975914869236,0.8681517464785983
325,32.5,-2.002456816034311,-1.7451803931075804,0.7819016275011206
326,32.6,-2.173161371135661,-1.669678307741708,0.735755679645056
327,32.7,-2.3364662594447725,-1.5963493307341503,0.7399288247407299
328,32.8,-2.492323485139961,-1.5197627848489434,0.8019050676967476
329,32.9,-2.6401096278501535,-1.4338927433166408,0.9260515891994046
330,33.0,-2.778582383675075,-1.3324435816220306,1.1133643930241346
331,33.1,-2.9058706986693337,-1.2091938998288954,1.3613566330091134
332,33.2,-3.0194996070326705,-1.058344230031238,1.6640949815067114
333,33.3,-3.1164494108417498,-0.8748537058987689,2.0123834121263693
334,33.4,-3.1932473690124508,-0.6547512338824903,2.394087794404048
